"OID_,Name,FolderPath,SymbolID,AltMode,Base,Snippet,PopupInfo,HasLabel,LabelID ,BENCHMARK-STONE,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/B&T-2016-001-CNTRL/B&T-2016-001-CNTRL,0,-1,0.000000000000000,,""",,,,
BENCHMARK-STONE,,,,
mag,,,,
FID,0,,,
NUM,101,,,
NORTHING,213589.56,,,
EASTING,2690282.61,,,
ELEV,4.22,,,
DESC_,mag,,,
LATITUDE,39.8908,,,
LONGITUDE,-75.1775,,,
SOURCE,GPS/LEVEL,,,
SET_BY,TC,,,
DATE,11/20/2012,,,
NOTES,CITY DATUM,,,
""",-1,0 ,102,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/ROME-2012-001-CTRL/ROME-2012-001-CTRL,1,-1,0.000000000000000,,""",,,,
mag,,,,
FID,1,,,
NUM,102,,,
NORTHING,213776.83,,,
EASTING,2690220.96,,,
ELEV,3.89,,,
DESC_,mag,,,
LATITUDE,39.8913,,,
LONGITUDE,-75.1777,,,
SOURCE,GPS/LEVEL,,,
SET_BY,TC,,,
DATE,11/20/2012,,,
NOTES,CITY DATUM,,,
""",-1,0 ,103,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/ROME-2012-001-CTRL/ROME-2012-001-CTRL,1,-1,0.000000000000000,,""",,,,
MAG,,,,
FID,2,,,
NUM,103,,,
NORTHING,213780.39,,,
EASTING,2690382.26,,,
ELEV,3.52,,,
DESC_,MAG,,,
LATITUDE,39.8913,,,
LONGITUDE,-75.1771,,,
SOURCE,GPS/LEVEL,,,
SET_BY,TC,,,
DATE,11/20/2012,,,
NOTES,CITY DATUM,,,
""",-1,0 ,104,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/ROME-2012-001-CTRL/ROME-2012-001-CTRL,1,-1,0.000000000000000,,""",,,,
MAG,,,,
FID,3,,,
NUM,104,,,
NORTHING,213437.25,,,
EASTING,2690425.58,,,
ELEV,3.47,,,
DESC_,MAG,,,
LATITUDE,39.8904,,,
LONGITUDE,-75.177,,,
SOURCE,GPS/LEVEL,,,
SET_BY,TC,,,
DATE,11/20/2012,,,
NOTES,CITY DATUM,,,
""",-1,0 ,mag,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
mag,,,,
FID,0,,,
Point_Numb,2,,,
Northing,223474.807,,,
Easting,2695959.58,,,
Elevation,9.757,,,
Descriptio,mag,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,cm 6th,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
cm 6th,,,,
FID,1,,,
Point_Numb,3,,,
Northing,223396.105,,,
Easting,2696459.905,,,
Elevation,12.239,,,
Descriptio,cm 6th,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,v2,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
v2,,,,
FID,2,,,
Point_Numb,52,,,
Northing,223474.7732,,,
Easting,2695959.558,,,
Elevation,9.827,,,
Descriptio,v2,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,v4,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
v4,,,,
FID,3,,,
Point_Numb,54,,,
Northing,223173.2492,,,
Easting,2696372.604,,,
Elevation,12.4152,,,
Descriptio,v4,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,mag,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
mag,,,,
FID,4,,,
Point_Numb,60,,,
Northing,223362.9593,,,
Easting,2696799.271,,,
Elevation,12.7435,,,
Descriptio,mag,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,mag,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
mag,,,,
FID,5,,,
Point_Numb,61,,,
Northing,222979.7546,,,
Easting,2696416.365,,,
Elevation,12.408,,,
Descriptio,mag,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,mag,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
mag,,,,
FID,6,,,
Point_Numb,62,,,
Northing,222938.252,,,
Easting,2696712.001,,,
Elevation,13.1076,,,
Descriptio,mag,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,mag,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
mag,,,,
FID,7,,,
Point_Numb,63,,,
Northing,223022.0796,,,
Easting,2695895.436,,,
Elevation,13.3814,,,
Descriptio,mag,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,set mag,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
set mag,,,,
FID,8,,,
Point_Numb,66,,,
Northing,223203.0764,,,
Easting,2695952.219,,,
Elevation,12.334,,,
Descriptio,set mag,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,v2,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
v2,,,,
FID,9,,,
Point_Numb,70,,,
Northing,223474.7511,,,
Easting,2695959.597,,,
Elevation,9.8086,,,
Descriptio,v2,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,10,,,
Point_Numb,200,,,
Northing,223485.6483,,,
Easting,2695973.908,,,
Elevation,10.5743,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,11,,,
Point_Numb,201,,,
Northing,223460.4129,,,
Easting,2696172.843,,,
Elevation,11.0243,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,12,,,
Point_Numb,202,,,
Northing,223433.0635,,,
Easting,2696369.375,,,
Elevation,11.9077,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,13,,,
Point_Numb,203,,,
Northing,223406.8578,,,
Easting,2696567.645,,,
Elevation,12.5761,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,14,,,
Point_Numb,204,,,
Northing,223379.3195,,,
Easting,2696765.259,,,
Elevation,13.0424,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,15,,,
Point_Numb,205,,,
Northing,223381.068,,,
Easting,2696791.401,,,
Elevation,13.0838,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,16,,,
Point_Numb,206,,,
Northing,223182.3597,,,
Easting,2696764.545,,,
Elevation,13.9954,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,17,,,
Point_Numb,207,,,
Northing,222984.0699,,,
Easting,2696737.589,,,
Elevation,13.284,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,18,,,
Point_Numb,208,,,
Northing,222930.7861,,,
Easting,2696730.795,,,
Elevation,12.8892,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,19,,,
Point_Numb,209,,,
Northing,222957.5382,,,
Easting,2696533.236,,,
Elevation,13.2815,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,20,,,
Point_Numb,210,,,
Northing,222985.4395,,,
Easting,2696335.585,,,
Elevation,12.8167,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,21,,,
Point_Numb,211,,,
Northing,223012.8144,,,
Easting,2696137.994,,,
Elevation,14.0527,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,22,,,
Point_Numb,212,,,
Northing,223040.2564,,,
Easting,2695940.637,,,
Elevation,13.585,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,23,,,
Point_Numb,213,,,
Northing,223033.4246,,,
Easting,2695918.776,,,
Elevation,13.9126,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,24,,,
Point_Numb,214,,,
Northing,223236.5727,,,
Easting,2695943.394,,,
Elevation,11.8538,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,25,,,
Point_Numb,215,,,
Northing,223432.1379,,,
Easting,2695972.942,,,
Elevation,10.355,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,26,,,
Point_Numb,216,,,
Northing,223430.8048,,,
Easting,2696430.343,,,
Elevation,12.3088,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,27,,,
Point_Numb,217,,,
Northing,223232.0803,,,
Easting,2696406.402,,,
Elevation,12.4121,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,28,,,
Point_Numb,218,,,
Northing,223034.1469,,,
Easting,2696378.991,,,
Elevation,12.7144,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,29,,,
Point_Numb,219,,,
Northing,222981.3608,,,
Easting,2696369.569,,,
Elevation,13.0544,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,30,,,
Point_Numb,220,,,
Northing,223160.3167,,,
Easting,2696403.368,,,
Elevation,12.7682,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,31,,,
Point_Numb,221,,,
Northing,223187.5947,,,
Easting,2696205.243,,,
Elevation,12.8079,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,32,,,
Point_Numb,222,,,
Northing,223214.4914,,,
Easting,2696007.591,,,
Elevation,12.0302,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,tri,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/Gellenthin_Control_Points_8-6-12_MM/Gellenthin_Control_Points_8-6-12_MM,32,-1,0.000000000000000,,""",,,,
tri,,,,
FID,33,,,
Point_Numb,223,,,
Northing,223223.1661,,,
Easting,2695938.458,,,
Elevation,12.0821,,,
Descriptio,tri,,,
Source,GPS,,,
Date,7/5/2012,,,
CrewChief,Scott G,,,
""",-1,5 ,1001A,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/tajdeed control.kml/PNTS,33,-1,0.000000000000000,,",,,,
,,,,
MAG AND WASHER SET,,,,
,,,,
Elevation = 31.9250,,,,
,,,,
",-1,6 ,1001GPS1,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/tajdeed control.kml/PNTS,33,-1,0.000000000000000,,",,,,
,,,,
MAG AND WASHER SET,,,,
,,,,
Elevation = 29.2950,,,,
,,,,
",-1,6 ,1003A,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/tajdeed control.kml/PNTS,33,-1,0.000000000000000,,",,,,
,,,,
MAG AND WASHER,,,,
,,,,
Elevation = 30.5150,,,,
,,,,
",-1,6 ,1003B,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/tajdeed control.kml/PNTS,33,-1,0.000000000000000,,",,,,
,,,,
MAG AND WASHER SET,,,,
,,,,
Elevation = 28.8750,,,,
,,,,
",-1,6 ,1005GPS2,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/tajdeed control.kml/PNTS,33,-1,0.000000000000000,,",,,,
,,,,
MAG AND WASHER AKA GPS2,,,,
,,,,
Elevation = 34.1750,,,,
,,,,
",-1,6 ,1005GPS3,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/tajdeed control.kml/PNTS,33,-1,0.000000000000000,,",,,,
,,,,
MAG AND WASHER,,,,
,,,,
Elevation = 30.5450,,,,
,,,,
",-1,6 ,GPS3,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/tajdeed control.kml/PT_MAG AND WASHER SET,33,-1,0.000000000000000,,",,,,
,,,,
MAG AND WASHER SET,,,,
,,,,
Elevation = 29.2750,,,,
,,,,
",-1,6 ,GPS1,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/URBAN_2011-003C_02_CHEL_GER_CTRL/URBAN_2011-003C_02_CHEL_GER_CTRL,1,-1,0.000000000000000,,""",,,,
GPS1,,,,
FID,0,,,
NUM,GPS1,,,
NORTHING,266310.45,,,
EASTING,2689377.12,,,
ELEV,219.88,,,
DESC_,MAG AND DISC,,,
SOURCE,GPS&LEVEL,,,
SET_BY,JC&CN,,,
DATE,2/22/2013,,,
NOTES,CITY DATUM,,,
""",-1,4 ,GPS2,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/URBAN_2011-003C_02_CHEL_GER_CTRL/URBAN_2011-003C_02_CHEL_GER_CTRL,1,-1,0.000000000000000,,""",,,,
GPS2,,,,
FID,1,,,
NUM,GPS2,,,
NORTHING,266573.49,,,
EASTING,2689327.14,,,
ELEV,214.75,,,
DESC_,MAG AND DISC,,,
SOURCE,GPS&LEVEL,,,
SET_BY,JC&CN,,,
DATE,2/22/2013,,,
NOTES,CITY DATUM,,,
""",-1,4 ,GPS3,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/URBAN_2011-003C_02_CHEL_GER_CTRL/URBAN_2011-003C_02_CHEL_GER_CTRL,1,-1,0.000000000000000,,""",,,,
GPS3,,,,
FID,2,,,
NUM,GPS3,,,
NORTHING,266725.09,,,
EASTING,2689693.81,,,
ELEV,211.44,,,
DESC_,MAG AND DISC,,,
SOURCE,GPS&LEVEL,,,
SET_BY,JC&CN,,,
DATE,2/22/2013,,,
NOTES,CITY DATUM,,,
""",-1,4 ,GPS4,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/URBAN_2011-003C_02_CHEL_GER_CTRL/URBAN_2011-003C_02_CHEL_GER_CTRL,1,-1,0.000000000000000,,""",,,,
GPS4,,,,
FID,3,,,
NUM,GPS4,,,
NORTHING,266089.79,,,
EASTING,2689799.76,,,
ELEV,214.78,,,
DESC_,MAG AND DISC,,,
SOURCE,GPS&LEVEL,,,
SET_BY,JC&CN,,,
DATE,2/22/2013,,,
NOTES,CITY DATUM,,,
""",-1,4 ,1001,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/URBAN-2011-003C-07_PASS_10TH_REED_CTRL/URBAN-2011-003C-07_PASS_10TH_REED_CTRL,1,-1,0.000000000000000,,""",,,,
SHINER,,,,
FID,0,,,
NUM,1001,,,
NORTHING,228634.65,,,
EASTING,2694464.05,,,
ELEV,23.56,,,
DESC_,SHINER,,,
LATITUDE,39.9317,,,
LONGITUDE,-75.161,,,
SOURCE,TRAVERSE,,,
SET_BY,MS/AR,,,
DATE,3/26/2013,,,
NOTES,CITY_DATUM,,,
""",-1,0 ,1002,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/URBAN-2011-003C-07_PASS_10TH_REED_CTRL/URBAN-2011-003C-07_PASS_10TH_REED_CTRL,1,-1,0.000000000000000,,""",,,,
DH,,,,
FID,1,,,
NUM,1002,,,
NORTHING,228414.81,,,
EASTING,2694432.65,,,
ELEV,22.34,,,
DESC_,DH,,,
LATITUDE,39.9311,,,
LONGITUDE,-75.1611,,,
SOURCE,TRAVERSE,,,
SET_BY,MS/AR,,,
DATE,3/26/2013,,,
NOTES,CITY_DATUM,,,
""",-1,0 ,1012,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/URBAN-2011-003C-07_PASS_10TH_REED_CTRL/URBAN-2011-003C-07_PASS_10TH_REED_CTRL,1,-1,0.000000000000000,,""",,,,
DH,,,,
FID,2,,,
NUM,1012,,,
NORTHING,228150.46,,,
EASTING,2694396.4,,,
ELEV,22.23,,,
DESC_,DH,,,
LATITUDE,39.9304,,,
LONGITUDE,-75.1613,,,
SOURCE,TRAVERSE,,,
SET_BY,MS/AR,,,
DATE,3/26/2013,,,
NOTES,CITY_DATUM,,,
""",-1,0 ,1019,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/URBAN-2011-003C-07_PASS_10TH_REED_CTRL/URBAN-2011-003C-07_PASS_10TH_REED_CTRL,1,-1,0.000000000000000,,""",,,,
SHINER,,,,
FID,3,,,
NUM,1019,,,
NORTHING,228680.26,,,
EASTING,2694428.72,,,
ELEV,23.66,,,
DESC_,SHINER,,,
LATITUDE,39.9319,,,
LONGITUDE,-75.1611,,,
SOURCE,TRAVERSE,,,
SET_BY,MS/AR,,,
DATE,3/26/2013,,,
NOTES,CITY_DATUM,,,
""",-1,0 ,1020,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/URBAN-2011-003C-07_PASS_10TH_REED_CTRL/URBAN-2011-003C-07_PASS_10TH_REED_CTRL,1,-1,0.000000000000000,,""",,,,
SHINER,,,,
FID,4,,,
NUM,1020,,,
NORTHING,228720.45,,,
EASTING,2694505.28,,,
ELEV,22.93,,,
DESC_,SHINER,,,
LATITUDE,39.932,,,
LONGITUDE,-75.1608,,,
SOURCE,TRAVERSE,,,
SET_BY,MS/AR,,,
DATE,3/26/2013,,,
NOTES,CITY_DATUM,,,
""",-1,0 ,SPIKE TEST1,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/USDA-2012-001A-SPITTLER-CTRL/USDA-2012-001A-SPITTLER-CTRL,1,-1,0.000000000000000,,""",,,,
SPIKE TEST1,,,,
FID,0,,,
NUM,1000,,,
NORTHING,454303.01,,,
EASTING,2343058.33,,,
ELEV,558.586,,,
DESC_,SPIKE TEST1,,,
LONGITUDE,-76.401637,,,
LATITUDE,40.572579,,,
SOURCE,,,,
SET_BY,JK,,,
DATE,13-Jul,,,
NOTES,,,,
""",-1,0 ,SPKS,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/USDA-2012-001A-SPITTLER-CTRL/USDA-2012-001A-SPITTLER-CTRL,1,-1,0.000000000000000,,""",,,,
SPKS,,,,
FID,1,,,
NUM,1001,,,
NORTHING,455287.03,,,
EASTING,2343760.75,,,
ELEV,584.895,,,
DESC_,SPKS,,,
LONGITUDE,-76.399055,,,
LATITUDE,40.57525,,,
SOURCE,,,,
SET_BY,JK,,,
DATE,13-Jul,,,
NOTES,,,,
""",-1,0 ,SPIKESET,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/USDA-2012-001A-SPITTLER-CTRL/USDA-2012-001A-SPITTLER-CTRL,1,-1,0.000000000000000,,""",,,,
SPIKESET,,,,
FID,2,,,
NUM,1002,,,
NORTHING,454772.88,,,
EASTING,2343041.04,,,
ELEV,562.606,,,
DESC_,SPIKESET,,,
LONGITUDE,-76.401674,,,
LATITUDE,40.573869,,,
SOURCE,,,,
SET_BY,JK,,,
DATE,13-Jul,,,
NOTES,,,,
""",-1,0 ,SPKS,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/USDA-2012-001A-SPITTLER-CTRL/USDA-2012-001A-SPITTLER-CTRL,1,-1,0.000000000000000,,""",,,,
SPKS,,,,
FID,3,,,
NUM,1003,,,
NORTHING,454303.03,,,
EASTING,2343058.4,,,
ELEV,559.11,,,
DESC_,SPKS,,,
LONGITUDE,-76.401637,,,
LATITUDE,40.572579,,,
SOURCE,,,,
SET_BY,JK,,,
DATE,13-Jul,,,
NOTES,,,,
""",-1,0 ,SPKS,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/USDA-2012-001A-SPITTLER-CTRL/USDA-2012-001A-SPITTLER-CTRL,1,-1,0.000000000000000,,""",,,,
SPKS,,,,
FID,4,,,
NUM,1004,,,
NORTHING,454168.04,,,
EASTING,2343317.61,,,
ELEV,561.99,,,
DESC_,SPKS,,,
LONGITUDE,-76.400712,,,
LATITUDE,40.572197,,,
SOURCE,,,,
SET_BY,JK,,,
DATE,13-Jul,,,
NOTES,,,,
""",-1,0 ,SPKS,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/USDA-2012-001A-SPITTLER-CTRL/USDA-2012-001A-SPITTLER-CTRL,1,-1,0.000000000000000,,""",,,,
SPKS,,,,
FID,5,,,
NUM,1005,,,
NORTHING,454242.3,,,
EASTING,2343819.28,,,
ELEV,563.79,,,
DESC_,SPKS,,,
LONGITUDE,-76.398902,,,
